ingresos_mensuales,edad,deudas_totales,numero_tarjetas,historial_crediticio,tasa_de_interes,mora_actual,moroso
1469,41,1964,1,Bueno,21.20849626159884,0,0
2153,32,2633,-2,Malo,24.837264009932372,1,1
2260,25,199,3,Regular,16.147015473305363,0,0
375,19,3148,0,Bueno,14.443282999551105,1,1
1121,43,4429,2,Bueno,18.464786757773453,0,1
642,41,3220,-1,Bueno,17.151755636152647,1,1
2133,24,1023,1,Regular,20.87766579142539,1,0
698,17,5004,-3,Malo,19.781340758853915,1,0
1514,37,4889,0,Bueno,11.843336294018133,1,1
1009,14,3305,1,Malo,16.436936099991094,0,0
919,18,3697,-1,Bueno,10.136227727359014,1,0
1247,53,4533,1,Bueno,17.65434709781277,0,1
1708,22,504,2,Regular,10.591359350211961,0,1
277,43,6526,-1,Bueno,7.273853727831469,1,0
586,14,2842,-2,Malo,22.34606183261665,0,1
247,17,3319,-3,Malo,10.32347066566811,1,1
629,35,4204,-1,Malo,21.881560823294393,0,0
1723,31,6594,0,Bueno,10.898067768601312,1,1
567,38,4876,1,Bueno,15.190689438969272,1,0
1147,20,3689,-4,Bueno,3.915359580029328,0,0
1166,39,7294,1,Bueno,11.051326792753013,1,1
1002,51,3920,-1,Bueno,19.014048198502994,0,0
2268,50,5907,0,Bueno,9.81047115026995,1,1
1882,36,1898,-2,Malo,17.998968987727043,0,1
291,35,3747,-1,Bueno,9.36600801821901,1,1
1579,32,5022,0,Bueno,20.11661184916521,0,0
517,21,4085,-4,Malo,21.58565189209188,0,0
2539,41,5172,0,Bueno,13.417970585439981,0,0
1332,38,1457,3,Regular,16.335710370172777,1,0
575,7,1549,0,Bueno,8.854643986517633,0,0
2078,46,4103,-1,Bueno,12.421103424278668,1,0
444,36,4594,-1,Bueno,8.900870534195516,1,1
1849,38,2422,1,Regular,19.4300111589938,0,0
1258,36,5357,0,Bueno,20.59692814565833,1,0
1615,39,3571,-1,Bueno,18.697346276914118,0,1
511,43,5003,-1,Bueno,10.197470277964896,1,0
2198,43,1505,-2,Malo,16.66663407307641,0,1
1768,48,78,-1,Regular,16.883292891167805,1,1
2084,30,349,2,Regular,11.0817038456124,1,0
1422,31,3116,-2,Bueno,15.061389913786638,0,1
711,53,5921,-1,Bueno,16.993734243185934,1,0
1741,38,6930,1,Bueno,13.01567519398385,0,1
986,22,4997,-2,Bueno,0.3394143534903189,1,0
1190,27,4705,0,Bueno,-1.1444619159646363,0,0
1882,26,-72,0,Regular,16.920870631994987,1,0
-175,17,3025,0,Bueno,17.17037153299475,1,1
2132,43,4445,1,Bueno,1.2903289403473446,1,1
801,26,4497,1,Bueno,14.907941209432408,0,0
1651,37,4373,1,Bueno,15.626108138768315,1,0
1180,43,4314,1,Bueno,-4.366610522428605,0,1
2399,51,6656,0,Bueno,21.99730116181745,0,0
1497,51,3483,0,Bueno,2.186778561603526,0,0
382,19,3293,-4,Malo,25.87914854825806,1,0
853,45,5967,-1,Bueno,6.523802850014704,0,0
1034,23,1540,2,Regular,23.067462249788708,1,0
1069,59,3073,0,Bueno,10.343020600804907,0,1
361,28,2802,-2,Malo,8.41133846482301,1,1
1368,29,1715,3,Regular,10.571530967116733,1,1
2163,50,2211,0,Regular,16.19832065131449,0,1
550,44,3306,-1,Bueno,27.421381649212748,1,0
280,28,4121,-4,Malo,16.29448084106834,1,1
1531,25,5889,0,Bueno,14.396309091355947,1,0
1008,42,6488,0,Bueno,6.337480562152816,0,0
1635,53,3764,-1,Bueno,19.731289140735953,0,0
934,44,5881,1,Bueno,13.6772378804296,0,1
3023,36,7094,-1,Bueno,21.44513447116306,0,0
1472,37,5933,1,Bueno,3.5627538737128317,1,1
-29,35,3356,1,Malo,21.02579291287379,1,0
323,23,2977,1,Malo,18.95792380307929,0,0
1550,32,3537,-1,Bueno,26.245954109431857,1,1
1738,42,752,-3,Malo,17.011457151422626,1,0
-402,36,1470,0,Malo,27.831371579271895,0,1
522,18,2187,-3,Malo,17.369975870318974,0,1
104,34,1288,-3,Malo,30.463543618455756,1,0
1869,44,6099,0,Bueno,14.630672496825191,0,0
1929,40,3866,-1,Bueno,21.69031665384281,1,1
1400,30,4488,2,Bueno,19.90825227586768,1,1
709,36,6628,0,Bueno,12.150869543190558,1,0
244,29,3089,1,Bueno,27.964839643901666,0,1
1204,8,1284,-1,Malo,16.824984830346104,1,1
478,42,2945,-1,Bueno,19.9470057044691,1,1
654,36,6477,0,Bueno,5.955491432427705,0,1
1902,38,5472,-2,Bueno,15.31145985789162,0,0
698,17,1835,-3,Malo,16.096524560067756,0,1
509,32,4826,1,Bueno,14.443615354332378,0,1
558,29,2098,0,Malo,19.880466637346373,0,1
1500,17,939,1,Regular,14.558979166955275,0,0
-45,22,2328,-1,Malo,17.95886212016751,1,1
-346,54,4018,0,Bueno,14.590028309986293,1,1
1826,37,2420,-2,Bueno,12.884224025031626,1,0
1649,19,2705,2,Bueno,26.639974243640097,1,1
600,24,4676,-2,Malo,16.785711536482722,0,0
1395,37,5446,1,Bueno,16.619749889845764,0,1
2120,50,2184,2,Regular,13.868250831815878,1,1
1736,26,1564,3,Regular,10.141702191742437,0,1
500,25,2446,0,Bueno,17.144774410260567,1,0
1039,32,1212,0,Malo,19.289448553357445,1,0
85,4,1623,-1,Bueno,17.698555310603815,1,1
1682,43,2186,1,Regular,19.714277078244237,1,0
609,12,1558,-4,Malo,15.95781804304757,1,1
565,14,7447,1,Bueno,13.539910819812837,0,0
222,44,5700,1,Bueno,10.580363057953429,1,1
1117,26,3596,-1,Bueno,4.151960569388117,0,0
2103,25,2374,1,Regular,15.195897708769479,1,0
267,35,5051,-1,Bueno,4.554730777298462,1,1
1125,12,154,-6,Malo,21.949641817532957,0,1
1029,24,6030,-1,Bueno,9.479869269572987,1,1
1287,17,717,2,Regular,19.04446021398524,1,0
-1026,-5,2097,-1,Bueno,10.022099746303866,1,1
1401,29,5817,1,Bueno,14.017925303916204,1,1
2752,19,-726,3,Regular,20.53126216346793,1,1
2173,38,1815,0,Regular,22.258499270290322,0,1
263,32,2498,-1,Malo,21.508089736299063,1,1
1838,35,2845,2,Regular,19.292334423956564,1,1
266,28,6260,-1,Bueno,14.540707228307806,0,0
1277,33,2025,0,Malo,21.815085503850053,0,0
406,13,1180,-2,Malo,14.850339785761308,1,0
514,21,3128,0,Malo,26.5017602626713,0,1
613,49,3412,2,Bueno,13.1588366255728,1,1
1902,41,3269,1,Regular,16.3187047749365,1,0
261,10,2570,-2,Malo,16.71714031657583,0,0
1152,40,593,0,Malo,29.823339103866395,1,1
1662,15,6649,-3,Bueno,5.823185115983788,1,1
1887,27,84,1,Regular,15.934283072158749,0,0
1118,51,3257,0,Bueno,21.086701401943948,0,0
1777,56,6475,0,Bueno,10.464550001230783,1,0
853,21,2467,0,Bueno,1.2920092258886897,0,0
1956,38,570,1,Regular,19.053586888737847,1,1
233,23,2720,-1,Bueno,16.213026019222358,1,1
957,42,4369,2,Bueno,7.662710358318789,1,1
702,17,641,-3,Malo,12.561256877804468,1,1
1305,22,3220,-2,Malo,30.318089766469107,0,0
887,24,4583,-1,Bueno,4.448497699139507,0,1
2019,44,4527,0,Bueno,22.29351252815704,0,0
668,36,2334,-3,Malo,20.16930003034547,0,0
1527,26,1864,-2,Malo,26.52054502937648,0,1
569,36,1194,-1,Malo,27.001734465409232,1,0
1842,35,2687,3,Regular,14.000509345213956,0,0
19,40,2312,-1,Malo,20.913809369039953,0,1
1122,33,5699,0,Bueno,15.604271497762431,1,1
1359,31,4203,0,Bueno,4.543511579068012,1,0
1679,34,2121,-1,Malo,22.970723437010655,0,1
282,33,4441,-1,Bueno,4.860222265332901,0,0
1524,42,6010,0,Bueno,-0.130818906957074,0,0
1849,41,3083,0,Regular,14.759134419217517,1,0
736,35,4742,2,Bueno,9.150239417863014,0,1
1833,42,4975,-1,Bueno,21.306917089117967,0,1
1344,41,3675,-1,Bueno,10.419199588803222,0,1
650,37,6977,0,Bueno,8.584702320044876,0,0
-287,6,3430,-1,Bueno,25.75332103721876,1,1
2458,33,2429,3,Regular,4.53291725111346,0,0
1463,18,7148,1,Bueno,2.8589781564160486,1,0
1203,15,5788,0,Bueno,11.966812732900939,1,0
2448,39,1993,2,Regular,17.191971074388057,0,0
1491,40,1971,3,Regular,11.005383486805648,0,1
-639,11,2566,-1,Bueno,16.04814996710156,1,0
1190,46,2036,-1,Malo,22.67985582600613,0,1
1541,32,1383,-2,Malo,21.318408281258034,1,1
1081,27,2926,2,Bueno,20.160497022573256,0,0
1883,34,4103,-1,Bueno,18.29647846626115,1,1
2379,41,5431,1,Bueno,14.58333416732993,1,1
2198,28,1685,3,Regular,17.930800798319122,1,0
1003,41,2575,2,Bueno,16.588042957270233,0,0
1797,13,7773,0,Bueno,13.340821322643645,0,0
1238,62,5847,1,Bueno,5.025799674016574,1,1
607,18,358,-3,Malo,25.896961934818233,1,1
2394,51,3193,1,Regular,12.150889241616593,0,0
1263,27,963,1,Malo,28.37834703349032,0,0
1119,37,5722,-2,Bueno,17.978785175888707,1,1
2112,46,6251,1,Bueno,11.71653449692103,0,1
304,35,1937,1,Malo,16.922537937517216,0,0
2603,58,6591,0,Bueno,18.08214346919849,1,1
512,37,4416,-1,Bueno,14.5116161923893,0,0
772,28,4040,-1,Bueno,12.709145953241677,0,0
222,33,3333,-4,Bueno,11.846569942723422,1,1
1625,34,4017,-1,Malo,21.37425820747567,0,0
855,52,4853,-1,Bueno,14.007168832728638,1,0
797,42,3609,1,Bueno,16.47699588450978,0,0
701,28,3526,0,Bueno,22.644723479773056,1,1
882,15,3461,-1,Malo,23.40946255890567,0,0
-422,5,1770,0,Bueno,11.68911532876422,0,1
1134,33,1113,-2,Bueno,22.047336394128564,1,0
-231,20,887,-2,Malo,28.370207147574938,1,0
1323,16,3710,1,Bueno,15.271789269553523,0,1
284,62,5695,-1,Bueno,15.747318316579143,0,0
1417,42,3292,-1,Bueno,2.4269331242880297,0,1
2364,2,795,2,Regular,19.82010306238933,1,1
607,38,5050,1,Bueno,4.2191807066612785,1,0
2525,34,1433,2,Regular,8.271267216722798,1,1
613,32,1725,-1,Malo,33.30708746325595,1,1
2143,19,839,-2,Malo,23.713838439207642,0,1
860,34,2049,0,Malo,16.126537003703174,0,0
1058,45,496,0,Malo,27.196236632273436,0,1
493,35,3385,0,Malo,20.41666896775954,0,0
539,30,7032,1,Bueno,8.618602304387503,0,1
1441,21,5616,-2,Bueno,13.113450576211592,1,0
861,28,4224,0,Bueno,10.045948392772928,0,1
703,45,4189,1,Bueno,9.466885754911624,1,1
531,28,3816,-2,Bueno,9.20206480850043,1,0
1528,41,-68,-1,Malo,26.979325448836107,1,1
957,42,4382,0,Bueno,18.197420471300955,0,0
1310,31,1729,1,Bueno,16.88592765595451,0,0
1005,39,1707,0,Bueno,21.631327901760667,0,0
37,16,2299,-1,Malo,31.404282292429492,1,0
702,40,2142,-2,Malo,20.19606642935794,1,1
549,25,2141,-1,Malo,24.934421137959216,1,1
1091,41,7133,0,Bueno,5.6966960990045195,0,0
583,42,1520,-3,Malo,27.58167045792925,0,0
546,15,4232,0,Malo,30.582415846993115,0,1
39,36,303,-1,Malo,20.14589834522025,0,1
248,25,809,-4,Malo,18.310169305909383,0,1
2377,45,5604,-1,Bueno,12.8640580833932,1,1
1634,12,549,1,Regular,16.756877882809153,0,0
807,28,4326,1,Bueno,23.90339581765615,0,0
631,10,4448,0,Bueno,30.274541608123442,1,0
1202,24,1918,2,Regular,20.347285089435342,0,1
1050,13,3464,0,Malo,21.391192439037766,0,1
1133,41,3762,2,Bueno,11.182620695463825,0,1
1175,14,2347,0,Malo,19.345803637516713,0,0
1225,17,3942,-2,Malo,27.23505749530991,0,1
595,35,4555,-1,Bueno,13.615277245245267,0,1
863,14,3667,-3,Malo,24.931490873034374,1,0
565,42,3795,-1,Malo,26.962268481944136,0,0
2052,44,1157,0,Regular,19.15506901357519,0,1
2027,19,3541,0,Bueno,9.624877352740382,0,1
239,38,4037,-1,Bueno,10.463827390214732,1,1
1013,37,1666,-2,Malo,13.873777994045483,1,1
562,35,2178,-1,Malo,22.469287885716778,1,0
206,4,2472,-4,Malo,19.994366004110464,0,0
1018,12,-82,-4,Malo,16.562788325854534,1,0
279,39,906,-3,Malo,38.21870080032644,1,0
2241,29,1404,3,Regular,14.528621430268748,1,1
2070,35,4818,0,Bueno,25.77769006342836,0,1
804,51,2418,-1,Bueno,19.27572730899008,0,0
944,30,3076,0,Malo,27.76536636409696,0,0
-417,9,3600,-1,Bueno,20.948566912951975,0,1
1625,35,6067,0,Bueno,10.767424092897446,1,0
1254,65,3680,2,Regular,10.261545181511838,1,1
2178,32,823,1,Regular,14.421135240236953,0,0
1106,33,4170,2,Bueno,9.630304698384768,0,1
1706,45,3430,0,Bueno,12.036453488119502,1,0
2542,35,1669,2,Regular,11.650239558481378,0,1
1303,8,4290,0,Bueno,30.281950615492832,0,1
572,55,3914,0,Bueno,16.31278129772432,1,1
2470,39,1487,1,Regular,21.286556477351365,0,0
537,38,2211,1,Bueno,30.884269569146177,0,1
1360,26,1191,3,Regular,12.051897806069984,1,0
922,61,2361,-2,Malo,19.0275053474602,1,1
585,20,6414,0,Bueno,7.520192146467082,1,1
1146,30,2455,0,Malo,20.31697037471506,1,1
1497,29,4169,1,Bueno,17.807542719516302,0,1
1153,30,5955,-2,Bueno,18.42536768141205,0,0
366,27,2157,-3,Malo,21.252045375817257,1,1
1226,22,3258,1,Bueno,21.013381460494152,1,0
1095,41,1754,-4,Malo,17.602576118168326,0,0
1674,26,6889,-1,Bueno,13.423600314607102,0,0
-313,56,4024,-1,Bueno,17.57216466224675,0,0
1077,38,3021,0,Bueno,16.759337703040245,0,1
368,27,4045,-4,Bueno,11.468377499656407,1,1
1587,40,5653,0,Bueno,14.867120473938822,0,0
1824,65,3828,2,Regular,13.021305377117457,1,0
827,36,8031,0,Bueno,7.800224390155504,1,0
1203,46,2381,-2,Malo,15.4085385510358,0,1
1974,34,2299,2,Regular,14.210815016159975,1,0
1565,24,3685,0,Bueno,22.952394932135547,1,1
1361,25,4984,0,Bueno,16.199779500871408,0,0
1651,59,5542,1,Bueno,7.876964746692549,1,0
2670,38,5742,1,Bueno,16.236147644283605,0,0
2156,37,1232,2,Regular,9.608452507560116,0,1
1634,25,1054,3,Regular,15.413296456133653,1,0
1037,31,5312,0,Bueno,10.934493627167917,0,1
1814,34,1817,0,Regular,25.27200977351849,0,0
1953,34,1595,2,Regular,16.354394409981186,1,0
660,32,817,0,Malo,27.580167073063542,1,1
2392,42,4646,1,Bueno,22.059006746990942,0,1
1739,43,2436,3,Regular,14.940563238307835,1,1
-132,34,697,-2,Malo,9.318582721039897,1,0
1254,13,2796,2,Bueno,30.056988752738995,0,1
798,39,2630,0,Bueno,28.64866484299893,0,1
212,45,2719,-2,Malo,22.80650482658271,0,0
1532,34,-307,2,Regular,12.435169523072645,0,0
887,47,4877,1,Bueno,9.19421642643858,1,0
1560,12,738,-1,Malo,19.980848454772392,1,0
42,23,1037,-3,Malo,31.182172987788142,0,1
465,45,1237,-1,Malo,22.59920589066018,0,1
304,22,2713,-2,Malo,25.920393558731952,1,1
-159,43,1866,-1,Malo,31.270826004631566,1,1
1097,10,2803,-1,Malo,23.63402522328842,0,1
1913,45,3471,2,Regular,20.10659037682194,1,1
2198,43,5742,-2,Bueno,15.096668792183504,0,1
785,35,3569,1,Bueno,15.41871414089975,0,0
282,55,4592,0,Bueno,11.936765444766078,1,0
811,37,4157,1,Bueno,15.770722849712927,1,1
1787,15,5984,-1,Bueno,2.578494847624303,0,1
286,18,5326,-1,Bueno,4.985883248435028,0,0
835,38,6548,1,Bueno,11.568924984273071,1,1
1390,33,870,-2,Malo,23.367028325283858,1,0
1111,22,4195,-2,Bueno,16.690689254006546,1,0
1289,35,2259,3,Regular,14.295876911912176,1,0
1396,38,3370,0,Malo,24.822132203433327,1,1
1515,52,4784,0,Bueno,15.501311339233817,1,0
1648,36,3047,0,Bueno,18.1155651013283,0,1
2090,41,4283,2,Regular,16.34339842650834,0,1
1803,42,3748,1,Bueno,20.580686459412547,1,1
1535,42,4987,1,Bueno,18.222493836744952,1,1
1082,24,4401,-4,Bueno,7.122008018134769,1,1
1032,33,2943,-4,Malo,18.890818936518375,1,1
308,43,2266,-2,Malo,13.822273691169556,1,0
-147,43,4322,-1,Bueno,3.5017867458922005,0,1
2308,28,1569,2,Regular,17.83284305083796,0,0
1213,23,5575,-1,Bueno,17.007424844964625,1,1
775,42,2996,1,Bueno,14.391451159568343,0,0
843,41,6627,1,Bueno,9.35930530841723,1,0
1266,55,2579,-2,Bueno,15.277380327307274,1,1
954,42,54,-2,Malo,23.24671356939638,0,0
352,13,1153,-4,Malo,14.751247589929918,0,1
789,16,2736,-1,Malo,29.10087101154695,1,0
811,38,5685,0,Bueno,5.5586672988715495,0,0
836,17,1752,-3,Malo,26.340011147890905,0,1
586,25,4150,0,Bueno,26.67052000247267,0,0
2112,60,3102,-1,Bueno,16.674487809556375,1,1
784,28,4249,-2,Bueno,18.70319484968574,1,0
1223,48,4080,-1,Bueno,18.02917811664695,1,1
1397,41,3864,-1,Bueno,16.267835022600458,0,1
629,22,5676,1,Bueno,10.64851253705591,1,0
1838,43,5260,-3,Bueno,9.755300722598768,1,1
294,22,2320,-4,Malo,30.169338666181527,1,1
1787,42,-962,-2,Malo,23.06513546329174,0,0
201,35,2726,0,Bueno,33.183881043674866,0,1
1912,37,3670,1,Bueno,2.670610542710686,1,1
775,8,5162,0,Bueno,31.90788244048369,0,1
263,15,2181,-1,Bueno,13.533042437896814,0,0
1210,18,5963,-1,Bueno,16.94908398628546,0,0
1670,21,6885,0,Bueno,4.031987913169122,1,1
2327,50,4565,0,Bueno,15.498970849582937,1,1
558,8,2057,-2,Malo,22.70560282489529,0,1
2334,27,944,2,Regular,8.572604001945392,0,1
800,5,1653,-5,Malo,17.55626423561954,1,1
1484,33,5653,1,Bueno,17.76796365524396,0,1
488,37,5746,-1,Bueno,11.681528614930084,1,1
768,56,5827,-1,Bueno,16.56506382904204,0,1
1770,33,3244,3,Regular,19.636995385643417,1,0
579,33,2720,-3,Malo,19.223290297663056,1,1
1829,58,3471,-3,Malo,20.094262932575912,0,0
1174,27,3903,-4,Bueno,5.701650801269641,0,1
252,43,4179,0,Bueno,14.859700425902718,0,1
813,49,4354,-2,Malo,26.131012380838037,0,0
2160,38,5609,0,Bueno,14.294350616383653,0,0
667,5,3025,-1,Bueno,11.050115991834009,0,0
1549,66,5426,0,Bueno,8.799958421728547,0,0
501,15,6575,-1,Bueno,8.506469492923275,0,1
797,43,6062,1,Bueno,3.537198547217403,1,0
509,61,6413,-2,Bueno,15.21502390919079,1,1
754,33,4969,0,Bueno,17.051816179279044,1,0
1558,27,8091,-1,Bueno,13.805121496930912,0,0
631,25,8,-2,Malo,21.157554534413876,1,0
636,20,4654,-4,Malo,22.516367725074172,0,0
985,35,4883,-2,Bueno,16.548408607844156,0,1
1955,41,1530,-1,Regular,11.184398967121574,0,0
366,26,3218,-2,Malo,25.00950303300914,1,0
128,39,3377,-3,Malo,15.677869385604945,0,0
320,9,1041,-2,Bueno,14.321590596839712,0,1
2798,35,6104,-1,Bueno,18.043630419274223,1,1
262,19,3855,-1,Malo,24.236779466212205,1,0
336,33,2632,-2,Malo,32.62979952480488,0,0
1575,39,4859,-1,Bueno,15.177263185702213,0,0
1061,38,4294,1,Bueno,22.343134443800764,0,1
433,16,5510,-1,Bueno,10.026437156151765,1,1
1002,44,3133,0,Bueno,15.249135915192412,0,0
1117,9,995,2,Regular,13.516284551329882,0,0
95,17,1560,-2,Malo,23.461264328650376,1,1
1560,50,5318,0,Bueno,12.327553152070386,0,1
-480,41,4644,0,Bueno,8.211335481642514,0,1
966,25,3421,2,Bueno,26.249556336223716,0,1
123,33,-388,-1,Malo,22.747706962597388,0,0
1458,21,5125,-1,Bueno,17.11672830380293,1,0
1688,29,6589,0,Bueno,12.055239921493815,1,0
-31,40,2816,1,Malo,17.652266989307158,1,1
2556,17,-313,3,Regular,20.984446212478918,1,1
653,18,3556,-2,Malo,16.87147788411576,1,0
897,41,3244,-1,Bueno,23.029059145002705,1,1
2027,23,1539,-1,Malo,17.825989102848318,1,0
989,24,4360,2,Bueno,20.753069072955363,1,0
1357,46,4299,-1,Bueno,13.173334277151493,0,0
1173,37,3546,1,Malo,25.133109253462518,1,0
2142,51,4365,-1,Bueno,18.57362311822789,1,0
264,50,6006,0,Bueno,16.770930609898183,1,0
707,20,1924,-3,Malo,16.46644497145081,0,0
1403,29,4812,-2,Bueno,17.94852658808656,1,1
-130,42,5577,0,Bueno,7.448510837178209,1,1
586,48,5580,2,Bueno,5.770939155782413,1,1
1542,46,3918,-1,Bueno,1.5341519523020977,1,0
2398,28,2478,-1,Regular,19.648200430059433,1,0
1637,19,7739,-1,Bueno,15.20596699447982,1,0
685,27,2806,-3,Malo,15.87175395812844,1,1
1909,21,3810,0,Bueno,21.907581942748134,0,0
521,50,4230,2,Bueno,12.040164405734547,1,0
1609,31,5319,0,Bueno,10.149162127777846,0,1
648,16,2662,1,Malo,25.266259086672058,0,1
-78,16,1581,-2,Malo,23.286755189558505,0,0
647,37,1513,0,Malo,21.889039825636935,0,1
502,32,4307,0,Bueno,15.529349555559257,1,1
790,38,5955,1,Bueno,10.84263105705263,1,0
1056,44,3060,0,Bueno,18.99758373793381,0,1
916,11,916,-1,Malo,12.336583027153743,0,1
789,24,1537,-2,Malo,32.82444893626879,1,1
1333,31,4482,-5,Bueno,12.005720682899131,0,0
1313,24,5425,-2,Bueno,18.99809457357003,0,1
1475,27,2156,3,Regular,18.30778713976982,1,1
2101,17,7094,-3,Bueno,2.3513304550510434,1,1
469,30,2253,-2,Malo,28.357268256308743,0,0
1275,38,4697,-2,Bueno,15.163184137557927,1,0
691,22,4292,-1,Bueno,9.116018388626525,0,1
2894,53,6564,-1,Bueno,24.479341580334925,0,1
93,35,3672,-3,Malo,25.758517679531067,1,1
1094,33,1682,0,Malo,13.865652727682123,0,0
393,26,3185,0,Malo,23.56223077671052,1,1
185,24,3937,0,Malo,24.856688690285825,1,0
1501,18,1275,3,Regular,9.215338122569626,1,1
2145,12,581,2,Regular,3.042658787942761,0,1
1291,46,4228,0,Bueno,13.579785996816364,1,1
1100,35,6249,1,Bueno,9.307454394314465,0,0
445,17,5078,2,Bueno,9.40747750149302,0,0
282,13,6589,1,Bueno,13.131681799473148,1,0
555,53,5915,1,Bueno,10.013773136541179,1,1
352,25,676,-2,Malo,26.11279408913077,1,0
2338,26,5185,0,Bueno,16.589360690349164,0,1
2182,32,289,1,Regular,9.195507284097681,1,1
994,10,1457,-6,Malo,24.52993526496886,0,1
1981,28,1753,-2,Malo,27.92819916799086,0,0
1769,12,790,-3,Malo,20.754005494904618,1,0
1961,36,2503,0,Regular,26.684079931267718,0,0
795,28,5224,2,Bueno,16.047855737387223,1,1
938,8,6043,0,Bueno,8.153350354678526,0,1
182,37,2829,1,Bueno,35.09459880141092,0,0
876,39,2143,-1,Bueno,17.03454550482378,1,0
385,37,4752,0,Bueno,11.983809844121009,0,0
2741,11,1303,1,Regular,24.80922886899934,1,1
996,14,3633,-1,Malo,27.633344390704732,1,0
2183,62,4259,-4,Malo,15.696118313325572,0,1
1584,22,3315,1,Bueno,23.699673707604347,1,0
1556,36,3521,0,Bueno,11.343894774749181,1,1
1638,43,2748,-2,Malo,14.470453082918471,1,1
1458,43,3920,1,Bueno,21.357059865999943,0,0
1141,48,3945,3,Regular,19.815668179441044,1,1
208,58,4108,-1,Bueno,16.082480508989157,0,1
749,43,4705,1,Bueno,-3.2909166316188605,0,0
496,36,3332,-1,Bueno,13.65440873276695,0,1
1192,46,5189,1,Bueno,25.283863055572468,0,1
734,26,969,-1,Malo,9.835221311077108,0,1
1148,47,5171,1,Bueno,7.946099461532168,0,0
1953,33,4950,-1,Bueno,19.716680314872246,0,0
880,16,1066,-7,Malo,23.116820076235346,0,1
1164,41,5929,0,Bueno,10.9096010150021,1,0
2208,53,65,-2,Regular,12.668077161644211,1,1
538,30,324,-2,Malo,17.568026767923392,1,0
1086,22,4049,0,Bueno,18.845873742042446,1,0
379,30,1655,-2,Malo,19.423955234390764,1,1
2605,36,5878,-1,Bueno,13.750353637937744,1,0
547,35,3178,-3,Bueno,6.996458991930069,0,0
813,8,3898,-2,Malo,17.834507723131004,0,0
129,13,1264,-3,Malo,26.987647684186086,0,1
2581,21,292,2,Regular,12.366647836302999,1,0
1811,31,1008,0,Regular,10.720416780302003,0,1
2494,36,6503,-1,Bueno,9.768889501772872,1,1
1132,65,2640,2,Regular,12.32716447535751,1,1
1745,30,3262,0,Bueno,24.35732933985963,1,1
719,39,4580,2,Regular,16.246231309572707,0,0
1785,36,2230,-2,Malo,22.849297590713828,1,0
2936,40,6065,0,Bueno,20.799676934980166,0,1
899,37,4166,0,Bueno,-4.483905349376858,1,0
2456,29,4773,0,Bueno,16.25394867301982,0,0
2337,55,3994,-5,Malo,16.62918170387489,0,0
1141,28,5786,0,Bueno,18.478507941247393,1,0
1304,21,4551,-1,Bueno,8.093370304419022,1,0
1923,22,751,2,Regular,4.120597225623271,0,1
1339,24,3472,0,Malo,22.91322894059135,1,1
869,24,2704,-3,Malo,24.138570058438447,0,0
1121,31,-476,-4,Malo,19.264853949231338,0,1
865,42,2634,-1,Malo,16.22362543415879,1,0
995,61,4163,-4,Malo,7.482946400980486,0,0
1648,37,3613,-1,Bueno,22.110773901159185,1,1
716,55,5653,-1,Bueno,16.38097807742562,0,0
771,27,5380,1,Bueno,5.643734222204706,0,1
695,14,2548,-4,Malo,12.46140047944849,0,1
1665,35,6496,-1,Bueno,8.287822728966596,1,1
-77,50,4000,0,Bueno,14.176055761850344,0,1
-42,30,1670,-1,Malo,29.224836860025132,1,1
-12,48,1570,-2,Bueno,13.059372752784057,1,0
1988,40,2902,1,Regular,25.1685804801294,0,0
1060,18,4758,-2,Bueno,8.163011311750445,1,1
740,31,2148,-5,Malo,34.20473177719509,1,0
924,7,905,-8,Malo,19.320977068407853,1,1
-250,30,1350,-2,Malo,28.06893414102253,0,1
347,53,2909,-2,Malo,23.430555363863395,0,1
-611,2,1649,-1,Bueno,11.013222911838268,1,0
1049,38,4070,-2,Bueno,19.912802249179016,0,1
2586,46,4381,0,Bueno,17.732044044148857,0,0
1953,23,469,-1,Regular,15.124199870661197,0,1
544,20,1616,-1,Malo,21.274499849345755,0,0
512,30,4595,0,Bueno,6.843513785593329,0,0
2720,46,4861,1,Bueno,26.730507444689536,0,0
690,11,3812,1,Bueno,31.859469326767723,1,0
-516,5,1235,-1,Bueno,16.558602788140462,1,0
589,31,3802,-1,Bueno,6.368228586901839,0,0
2610,5,1781,1,Regular,21.06279362808602,0,0
1263,38,5513,-1,Bueno,22.0202229807183,0,0
1046,37,6328,1,Bueno,13.675063181421669,0,1
954,42,4981,0,Bueno,15.536604125808543,0,1
933,23,1072,-1,Malo,28.628201219085643,0,0
